cluster3,cluster4,cluster5,Latitude,Longitude
1,0,1,40.731447,-73.72053
2,2,3,40.5246404,-74.2004641
1,0,1,40.7484895,-73.8635444
0,1,0,40.7482897,-73.9881767
0,3,4,40.8508595,-73.9076461
2,1,2,40.6794199,-73.9682261
2,1,2,40.6194251,-73.9192013
1,0,1,40.7118451,-73.8597598
0,3,0,40.7973092,-73.9344544
1,0,1,40.6908312,-73.8575142
2,1,0,40.7278664,-73.9931449
0,3,4,40.8063462,-73.9331715
0,1,0,40.775292,-73.9536264
0,3,4,40.820966,-73.9395652
0,1,0,40.7476292,-73.9767362
0,1,0,40.7533378,-73.9202769
2,1,0,40.7180039,-73.986584
1,0,1,40.6646774,-73.7379854
0,3,4,40.8213013,-73.8803293
0,3,0,40.7997827,-73.9681976
0,1,0,40.7410276,-73.9941612
0,1,0,40.7610934,-73.9832615
1,0,1,40.7470921,-73.7632393
0,3,4,40.8712211,-73.8555729
0,1,0,40.7542505,-73.9689773
0,3,4,40.8266837,-73.9353903
2,1,0,40.72084,-74.0006602
2,2,2,40.577244,-74.0000324
1,0,1,40.7582325,-73.7976742
0,1,0,40.7730328,-73.9821971
1,0,1,40.6093984,-73.7586125
2,1,0,40.7221819,-73.9909159
2,2,2,40.6094167,-73.9676868
0,1,0,40.7412749,-73.9753418
2,2,2,40.6073926,-73.9432087
0,3,4,40.8116502,-73.9210343
0,1,0,40.7624884,-73.9629739
0,1,0,40.7277946,-73.9372432
0,1,1,40.7379993,-73.8838601
0,3,4,40.82111,-73.9274795
0,1,0,40.7140452,-73.9263299
0,1,0,40.7701196,-73.9574027
2,1,0,40.7126137,-73.9491322
1,0,1,40.7107277,-73.8507445
0,1,0,40.7434174,-73.9538687
2,2,2,40.6315031,-74.0029507
2,2,3,40.5089423,-74.221584
1,0,1,40.7366431,-73.8658311
0,1,0,40.7928576,-73.9675292
2,2,3,40.6228007,-74.0852516
1,0,1,40.7349071,-73.8769844
1,0,1,40.7278033,-73.8051521
2,1,0,40.6959932,-73.983213
2,1,0,40.7076833,-74.0156791
2,1,2,40.6664269,-73.936908
2,1,2,40.6405826,-73.9557162
2,1,0,40.7104641,-73.9866216
2,1,0,40.738552,-73.9996824
0,1,0,40.753673,-73.8935384
2,1,0,40.738552,-73.9996824
0,3,4,40.8255328,-73.8601164
0,3,4,40.9014598,-73.8626624
1,0,1,40.7453263,-73.8334273
2,2,2,40.6382342,-74.0211142
0,1,0,40.7349628,-73.9797897
2,2,3,40.608545,-74.0888518
2,1,2,40.681804,-73.9498624
0,3,4,40.8317235,-73.9150083
2,1,2,40.6539787,-73.9528241
2,2,2,40.622374,-73.9647195
1,0,1,40.6947829,-73.8525689
1,0,1,40.6663969,-73.7385662
0,3,4,40.868886,-73.917593
1,1,2,40.7022056,-73.8991891
2,2,3,40.5246116,-74.2304414
2,2,2,40.5803795,-73.9676001
2,2,2,40.6095141,-73.9895663
2,2,3,40.5781316,-74.1696441
0,1,0,40.7639012,-73.9532241
1,1,2,40.6799401,-73.8846715
0,3,0,40.7992577,-73.9390504
2,2,2,40.6383418,-74.0173526
0,1,0,40.7434822,-73.9214796
2,1,2,40.6764962,-73.9136956
2,1,2,40.6331466,-73.9235549
2,1,2,40.6301502,-73.9338945
1,0,1,40.6796759,-73.8786294
2,2,2,40.6156026,-74.024835
0,1,0,40.7551396,-73.9221192
0,1,0,40.727873,-73.9291223
1,0,1,40.7554843,-73.7417243
2,1,2,40.693341,-73.9668817
0,1,0,40.7496032,-73.9795037
0,1,0,40.7829112,-73.9857705
1,0,1,40.7549013,-73.7454772
2,1,2,40.6278296,-73.8902049
2,1,2,40.6988936,-73.9175218
2,1,2,40.6808708,-73.9751443
0,1,0,40.7451792,-73.9827278
2,1,0,40.7236808,-74.0036366
0,1,0,40.7533193,-73.9635938
2,1,2,40.6931719,-73.9708592
2,1,2,40.692626,-73.9236707
1,0,1,40.7163152,-73.8193769
0,3,4,40.8291077,-73.9186251
2,1,2,40.6657792,-73.9194119
2,1,0,40.6978402,-73.960067
0,1,0,40.7627265,-73.9269872
2,2,2,40.5757147,-73.9630091
2,2,2,40.614167,-74.0003962
2,1,2,40.6731826,-74.0026064
2,2,2,40.6454454,-74.0169076
0,1,0,40.7612344,-73.9638843
0,3,0,40.786808,-73.9452296
2,2,2,40.6474131,-74.0186739
0,1,0,40.772159,-73.9454007
1,0,1,40.7533101,-73.8273761
2,1,0,40.7203211,-73.9940403
1,0,1,40.6854628,-73.7269894
2,1,2,40.6704292,-73.9281805
0,3,4,40.8198455,-73.8645108
0,1,0,40.7476892,-74.0041684
2,2,3,40.6091049,-74.091508
2,2,2,40.6302391,-74.0168469
0,1,0,40.730874,-73.8923408
2,2,3,40.5790478,-74.0934432
1,0,1,40.7521557,-73.7081173
0,3,4,40.8807003,-73.9193033
1,0,1,40.7752584,-73.8245499
0,3,4,40.8215981,-73.8978629
2,2,2,40.6099861,-73.9623778
1,3,4,40.7832211,-73.8458553
1,0,2,40.6753912,-73.8811175
0,1,0,40.7117777,-73.9104143
2,1,2,40.6743137,-73.9500807
2,1,0,40.73539,-73.9982752
0,1,0,40.7589993,-73.9705345
2,1,0,40.6992839,-73.9598246
0,3,0,40.80197,-73.9455097
0,1,0,40.7655201,-73.9800367
1,0,1,40.6933586,-73.7520628
0,3,4,40.8797713,-73.8799348
2,1,2,40.6928847,-73.9567741
1,0,1,40.708447,-73.8002203
2,2,3,40.6265453,-74.0915823
2,1,0,40.7219516,-73.9962697
0,1,0,40.7317513,-73.945513
2,1,2,40.6735415,-73.9195395
2,1,2,40.6786998,-73.9757508
1,0,1,40.7582585,-73.7771911
2,1,2,40.6656727,-73.9559086
0,3,0,40.7722895,-73.9153947
1,0,1,40.7566718,-73.8287931
0,1,0,40.7552921,-73.9949215
0,1,0,40.7516577,-73.9901323
1,0,1,40.7241585,-73.7549679
0,1,0,40.7679637,-73.9116817
1,0,1,40.6728572,-73.8230817
1,1,1,40.7213185,-73.8828899
1,0,1,40.7310164,-73.7830573
0,3,4,40.8777217,-73.841785
0,3,4,40.8366897,-73.8690878
0,3,4,40.8336934,-73.9138458
0,3,4,40.8346811,-73.9444241
1,0,1,40.6899211,-73.8726033
0,1,0,40.7205236,-73.9049227
2,2,3,40.5465306,-74.1804303
2,1,2,40.6739216,-73.9101119
1,0,1,40.6614832,-73.74197
2,1,0,40.7197501,-73.9921609
0,1,0,40.7495397,-73.9774357
2,1,0,40.7185558,-73.9882
1,0,1,40.6623925,-73.7303278
0,3,4,40.8330878,-73.9190322
0,3,0,40.803123,-73.9404375
2,1,0,40.6960346,-73.9845292
0,3,4,40.8476627,-73.8572505
2,2,2,40.5850113,-73.9545646
0,3,4,40.8422672,-73.8847479
2,1,2,40.6548405,-73.9596963
0,1,0,40.7495913,-74.0027863
0,1,0,40.7284837,-73.9484959
1,0,1,40.728233,-73.8331189
1,0,1,40.6663098,-73.7916994
2,1,2,40.6831263,-73.9874311
2,1,0,40.7007039,-73.9886684
0,1,0,40.7852936,-73.9693348
0,3,0,40.8088424,-73.9658127
2,1,0,40.7177239,-73.9857652
2,2,2,40.6033724,-73.9582113
1,1,2,40.6772073,-73.897226
0,1,0,40.7691244,-73.931316
1,0,1,40.7369178,-73.8542786
1,0,1,40.6876692,-73.8116913
2,2,2,40.6113809,-73.9331603
2,1,0,40.7209387,-73.993795
2,1,0,40.7322225,-74.0035541
0,1,0,40.7701196,-73.9574027
1,0,1,40.71717,-73.834937
0,1,0,40.749824,-73.9722023
0,1,0,40.7437832,-73.9735076
0,3,4,40.8251447,-73.8463038
2,2,2,40.5832701,-73.9600492
0,3,4,40.8875298,-73.8992263
1,0,1,40.6607982,-73.8718227
0,3,4,40.9031949,-73.8540528
1,0,1,40.7046096,-73.8309213
0,1,0,40.744443,-73.9790578
1,0,1,40.7258744,-73.7914299
0,1,0,40.7416232,-73.9937353
2,1,2,40.6479026,-73.9549473
2,1,2,40.6317075,-73.946481
2,1,2,40.6597279,-73.9567992
0,3,1,40.762332,-73.8713565
0,3,0,40.7942845,-73.9511103
2,2,2,40.5972673,-73.9986569
1,0,1,40.7891216,-73.8225821
1,0,1,40.743369,-73.8276472
1,0,1,40.7118119,-73.7878451
2,2,3,40.605141,-74.1018204
0,1,0,40.7448014,-73.9914181
0,3,0,40.8025332,-73.9530258
2,1,0,40.7206092,-74.0084706
0,1,0,40.7649952,-73.9767049
2,2,3,40.5860219,-74.1685012
0,1,0,40.7548409,-73.9841185
1,0,1,40.6830745,-73.7291877
1,0,1,40.6968646,-73.8371654
0,3,4,40.8496222,-73.9193699
2,1,0,40.7261676,-73.998362
2,1,2,40.6362673,-73.9480158
0,3,4,40.8461921,-73.9384508
0,1,0,40.763893,-73.9149938
1,0,1,40.7502018,-73.727334
0,3,4,40.8427146,-73.8512074
0,1,0,40.7597856,-73.976288
2,1,2,40.6896895,-73.9923627
1,0,1,40.6731443,-73.8694449
1,0,1,40.7387357,-73.8142714
1,0,1,40.6823911,-73.8766162
2,1,0,40.7155203,-74.0092383
2,1,2,40.6741236,-73.9725259
1,0,1,40.7632462,-73.7580499
2,1,2,40.6786998,-73.9757508
2,2,2,40.6199089,-73.9930911
0,1,0,40.74478,-73.9758819
0,1,0,40.7629663,-73.9739693
2,1,2,40.6612728,-73.8960539
0,3,4,40.8334884,-73.9415775
1,0,1,40.768754,-73.7689269
2,1,0,40.7236808,-74.0036366
1,0,1,40.5988441,-73.7506528
2,1,2,40.6195473,-73.9172632
0,1,0,40.7433686,-73.9429774
2,1,2,40.6782214,-73.9236727
0,3,4,40.83602,-73.9242976
1,0,1,40.7074362,-73.7275414
2,1,2,40.6412326,-73.9084047
0,1,0,40.7476651,-73.9450561
1,0,1,40.6667077,-73.8718221
0,1,0,40.7441117,-73.9536372
0,3,4,40.8571285,-73.8807926
1,0,1,40.5978567,-73.7820928
2,1,0,40.7020019,-73.9320452
2,1,2,40.6804767,-73.9222785
0,1,0,40.7453005,-73.9868455
2,2,2,40.5879404,-73.9743363
2,1,0,40.7197501,-73.9921609
2,2,2,40.5937637,-73.9827346
0,3,4,40.8592561,-73.886732
1,0,1,40.7431515,-73.8319131
0,1,0,40.7343865,-73.9802048
0,1,0,40.7655459,-73.9547017
1,0,1,40.7572743,-73.7476447
1,0,1,40.7371403,-73.8146945
0,3,4,40.8553346,-73.9333128
0,1,0,40.7610398,-73.9753742
0,3,0,40.8094289,-73.9554304
0,3,4,40.8114146,-73.8561326
2,2,2,40.6005377,-73.9408919
0,3,4,40.8320419,-73.8612048
0,3,4,40.8439024,-73.942696
2,1,2,40.6903113,-73.9988005
0,1,0,40.7524046,-73.9244179
0,1,0,40.7533681,-73.974648
2,1,2,40.6632317,-73.9316017
2,2,3,40.6085521,-74.1321503
2,1,2,40.6753803,-73.9081956
0,1,0,40.7619707,-73.9253817
0,1,0,40.7267706,-73.8954105
2,1,2,40.654313,-73.9175769
1,0,1,40.713289,-73.8716171
2,2,2,40.6605783,-73.990636
1,1,2,40.6606358,-73.890014
2,1,2,40.6837417,-73.9952334
1,0,1,40.5948232,-73.798335
2,1,2,40.66549,-73.9106243
0,3,4,40.8686869,-73.9234324
2,1,2,40.694001,-73.9234996
0,3,0,40.8170086,-73.9594934
0,1,0,40.7673964,-73.9963285
0,3,0,40.8013417,-73.9459689
0,1,0,40.7746797,-73.9822003
1,0,1,40.7074685,-73.7886921
0,1,0,40.7703138,-73.9914004
2,2,2,40.6339615,-74.0147538
2,1,2,40.6815658,-73.9665738
1,0,1,40.6045753,-73.749443
0,1,0,40.7456822,-73.9721247
2,2,3,40.607073,-74.0923984
0,1,0,40.7304639,-73.9514819
2,1,2,40.6466293,-73.9556509
2,2,3,40.5956542,-74.0821526
2,1,0,40.7050021,-74.0126307
2,2,3,40.6262181,-74.1578241
0,3,4,40.7997016,-73.9292835
2,1,2,40.6543162,-73.9221576
2,2,3,40.6296221,-74.0766644
2,2,2,40.6509497,-74.0079175
1,0,1,40.7170219,-73.830499
1,1,2,40.6906586,-73.8891704
1,0,1,40.6814763,-73.7277536
0,1,0,40.7859841,-73.9571686
2,2,2,40.5956527,-73.908153
1,0,1,40.6747231,-73.8583814
0,3,4,40.8300784,-73.8537615
1,0,1,40.7702048,-73.7642899
1,0,1,40.671142,-73.8613162
0,3,4,40.8863463,-73.8270053
1,0,1,40.7341571,-73.8665109
0,3,4,40.8027515,-73.933575
0,3,0,40.8020241,-73.9496815
0,3,4,40.8600413,-73.9086095
2,2,3,40.5876281,-74.16812
0,3,4,40.8582733,-73.9318168
0,3,4,40.7738078,-73.8928888
2,1,0,40.7272105,-73.99527
0,3,4,40.8215343,-73.8454594
1,0,1,40.5969326,-73.7975833
2,1,0,40.7068521,-73.9481952
2,2,3,40.5439367,-74.1804377
0,3,4,40.8151556,-73.8605536
2,1,0,40.7190253,-73.9897692
1,0,1,40.7646223,-73.7930269
1,1,2,40.7019625,-73.9038023
0,3,4,40.8185112,-73.9376454
2,1,0,40.7310643,-74.0014108
0,1,0,40.7457972,-73.8838429
2,1,2,40.6385488,-73.9492319
1,0,1,40.708447,-73.8002203
0,3,0,40.8012913,-73.9438957
2,2,3,40.558407,-74.2025269
0,1,0,40.7434822,-73.9214796
2,1,2,40.6734077,-73.9334695
1,0,1,40.580689,-73.8316959
0,3,4,40.8259662,-73.8621678
1,0,1,40.7073661,-73.8069468
0,1,0,40.7398404,-73.8976526
2,1,2,40.6351864,-73.9286112
2,2,2,40.6346161,-74.0235199
2,2,3,40.5532456,-74.2177725
2,2,3,40.568914,-74.1503316
2,1,0,40.7257971,-73.9976116
2,2,2,40.6367041,-73.9903727
2,1,2,40.6691002,-73.9366568
0,0,1,40.7568039,-73.8736557
2,2,2,40.6108205,-73.9547959
0,1,0,40.7484685,-73.9924606
0,3,0,40.789169,-73.9527428
2,2,3,40.6109558,-74.1034068
0,3,4,40.8936168,-73.8525909
2,2,2,40.6068429,-74.0154969
0,0,1,40.7659806,-73.8628294
1,0,1,40.7558402,-73.8344766
2,1,0,40.7332923,-73.9871799
1,0,1,40.6803125,-73.8684322
1,0,1,40.7017656,-73.8079259
0,3,4,40.8869015,-73.9166846
0,3,4,40.8954288,-73.8446221
2,1,0,40.7145932,-73.9387562
0,3,4,40.8261528,-73.9202583
0,1,0,40.72545,-73.892648
1,0,1,40.6859236,-73.8469167
1,0,1,40.7245416,-73.8732983
0,1,0,40.7615555,-73.9940691
0,1,0,40.7416232,-73.9937353
0,3,4,40.8526442,-73.9084172
0,3,4,40.8230413,-73.881916
0,1,0,40.7775544,-73.9488804
2,2,2,40.6469261,-74.0012504
2,1,2,40.6524639,-73.9228481
2,1,2,40.6912281,-73.9821324
2,2,2,40.6277283,-74.0135708
2,2,3,40.6099857,-74.1201601
1,0,1,40.7255613,-73.8796426
1,0,1,40.7133746,-73.7629686
0,3,4,40.8291633,-73.9372668
1,0,1,40.6912791,-73.7462432
0,3,4,40.8996278,-73.8443482
0,1,0,40.7477648,-73.9829581
2,1,2,40.692785,-73.9118065
1,0,1,40.7416789,-73.8675568
2,1,0,40.7231754,-73.9893933
2,1,0,40.7199041,-74.002601
2,2,2,40.600697,-73.9603628
0,1,0,40.7483561,-74.0036885
0,3,4,40.8261528,-73.9202583
0,1,0,40.7616592,-73.9865607
1,0,1,40.7022402,-73.8196424
2,1,2,40.6694768,-73.9199662
0,3,4,40.835432,-73.9233984
0,3,4,40.7689155,-73.8887269
2,2,3,40.6331915,-74.0789923
2,1,2,40.6483539,-73.9100022
1,0,1,40.7839664,-73.8117187
1,1,2,40.6513389,-73.8895897
1,0,1,40.7124123,-73.8346684
0,1,0,40.7515235,-73.9939473
2,1,2,40.6708603,-73.9915213
0,1,0,40.7676137,-73.9499947
2,1,2,40.6320498,-73.8968596
0,1,0,40.778794,-73.9820547
2,2,2,40.5838196,-73.9708458
2,1,0,40.7143649,-73.9928216
2,1,2,40.6697365,-73.9310327
2,2,3,40.6156257,-74.1053446
2,2,2,40.5840003,-73.935877
0,3,4,40.8520677,-73.8686057
2,1,0,40.7313511,-73.9825546
1,0,1,40.7037281,-73.821539
2,1,2,40.6726334,-73.9916653
0,1,0,40.7376416,-73.9350111
0,1,0,40.7660915,-73.9695855
1,0,1,40.68424,-73.8460949
0,3,4,40.8793216,-73.8697937
0,3,4,40.8268488,-73.9226784
0,3,4,40.8492103,-73.8305502
1,0,1,40.7068549,-73.8762787
1,0,1,40.7367356,-73.8544944
2,2,2,40.6007354,-73.9821674
2,1,0,40.7038534,-73.9512704
1,0,1,40.7025952,-73.8552926
0,3,0,40.7728532,-73.9060611
0,3,4,40.8496424,-73.8965981
0,1,0,40.7583771,-73.9943762
2,1,2,40.6278822,-73.9325061
0,1,0,40.7466186,-73.9938142
0,1,0,40.7398662,-73.9895819
0,3,4,40.8620661,-73.8948254
2,1,0,40.7379177,-73.9922237
0,3,4,40.8079057,-73.9200454
2,1,0,40.7019569,-74.0096887
2,1,2,40.6761315,-73.9219014
2,2,2,40.6395035,-73.9874573
1,0,1,40.6668873,-73.7903959
1,0,1,40.6814203,-73.8336698
0,3,4,40.8672296,-73.8869065
0,3,4,40.8223063,-73.9148433
0,3,4,40.8402259,-73.9176827
2,2,2,40.6064564,-73.989131
2,1,2,40.6652326,-73.9314554
0,3,4,40.828302,-73.9244654
1,0,1,40.7236414,-73.7557707
1,0,1,40.7165923,-73.7429182
2,2,2,40.637448,-74.0199675
0,1,0,40.7463603,-73.9427655
0,3,4,40.8564901,-73.8723941
1,0,1,40.7607946,-73.8307426
1,0,1,40.66454,-73.8227505
0,1,0,40.7252746,-73.8928484
0,3,4,40.8696415,-73.8633861
0,3,4,40.8632382,-73.9269238
2,1,2,40.6833031,-73.9172671
2,2,2,40.6208475,-74.0267714
2,2,3,40.5758147,-74.1197852
2,1,2,40.6573826,-73.9115037
2,1,2,40.69609,-73.9753213
1,0,1,40.731948,-73.7474377
2,2,2,40.6055967,-73.9840352
0,1,0,40.7584292,-73.9926328
0,1,0,40.7598989,-73.9804246
1,0,1,40.7476298,-73.8631022
0,3,4,40.8357057,-73.8887453
2,1,0,40.7043034,-73.9297995
2,1,2,40.614457,-73.9153894
0,3,4,40.831288,-73.8817243
0,1,0,40.740095,-73.8998482
0,1,0,40.754584,-73.9991446
0,3,4,40.8686957,-73.9023571
2,1,2,40.6320672,-73.9186024
0,3,4,40.828297,-73.9508577
0,3,4,40.8034803,-73.9077986
0,3,4,40.8684732,-73.9240365
2,1,2,40.6698646,-73.9505022
2,1,2,40.6714882,-73.947563
2,1,2,40.6906946,-73.9572731
0,1,0,40.7517013,-73.9864003
0,1,0,40.7408546,-73.9163115
0,1,0,40.7491017,-73.9840766
1,0,1,40.7030236,-73.8312427
2,1,2,40.6548824,-73.9618804
2,2,2,40.6611221,-74.0006019
2,1,0,40.7188655,-73.9748205
2,1,2,40.6359617,-73.952264
1,0,1,40.7423665,-73.721989
1,0,1,40.6871994,-73.8424426
0,1,0,40.7586447,-73.9813418
0,3,4,40.830136,-73.8908721
2,2,3,40.6273389,-74.0910466
0,3,4,40.8452115,-73.9084419
0,3,4,40.8693847,-73.8576161
0,3,4,40.880467,-73.8838318
2,1,2,40.6676708,-73.928443
2,2,3,40.5555878,-74.2143722
0,1,0,40.7814295,-73.9541782
1,0,1,40.5901644,-73.7978594
1,0,1,40.7757443,-73.7798571
2,1,0,40.7014547,-73.9896203
0,3,4,40.8246527,-73.946221
0,1,0,40.7553738,-73.9874463
0,1,0,40.7599831,-73.9648018
1,0,1,40.7399214,-73.815127
1,0,1,40.7531376,-73.8152491
1,0,1,40.6847527,-73.860765
0,3,4,40.8284182,-73.860674
2,1,2,40.6883609,-73.9161466
1,0,1,40.7576555,-73.7822775
2,1,2,40.6862925,-73.9790905
0,1,0,40.7547481,-73.9878904
1,1,0,40.7070923,-73.8972304
0,1,0,40.7594573,-73.9358814
0,3,4,40.8533472,-73.881667
2,2,3,40.5398392,-74.1516477
2,2,2,40.6091307,-73.9574045
1,0,1,40.6818,-73.7609464
0,1,0,40.7636663,-73.956082
0,3,4,40.872452,-73.8780642
2,1,0,40.7167266,-73.9589122
1,0,1,40.6668946,-73.8054526
1,0,1,40.7692856,-73.8244429
1,0,1,40.5954404,-73.7583065
0,1,0,40.779998,-73.9769018
1,0,1,40.6826644,-73.8681391
0,3,4,40.8478992,-73.8448849
0,3,4,40.8216382,-73.9390768
2,1,2,40.6543488,-73.9216926
0,3,4,40.8268488,-73.9226784
1,0,1,40.7523184,-73.8323919
0,1,0,40.7516777,-73.9648706
0,3,4,40.85214,-73.9206971
2,2,3,40.6087258,-74.0883777
0,1,0,40.7440076,-73.9856946
0,3,0,40.802928,-73.9675748
2,2,3,40.5960492,-74.0998656
0,3,4,40.7682372,-73.8836425
2,2,2,40.6140537,-74.0139066
0,3,4,40.8136218,-73.9109492
0,1,0,40.744443,-73.9790578
1,0,1,40.7305151,-73.8716272
2,1,0,40.7180705,-73.9641349
0,1,0,40.7385461,-73.90292
1,1,2,40.645629,-73.8889001
0,3,4,40.8958056,-73.8967071
2,2,2,40.633111,-73.9721609
2,1,2,40.6837645,-73.9787596
0,1,0,40.750766,-73.9744433
2,1,0,40.7023898,-73.9246369
1,0,1,40.7326093,-73.8685899
0,1,0,40.7277782,-73.9290159
2,1,0,40.7199725,-73.9928968
2,1,2,40.6781415,-73.9849336
0,1,0,40.7605247,-73.9799732
2,1,2,40.6463892,-73.9682491
2,1,2,40.6697365,-73.9310327
1,0,1,40.6714427,-73.7753599
2,1,2,40.6747365,-73.9249962
1,0,1,40.6685612,-73.756715
1,0,1,40.7637489,-73.8333234
2,2,2,40.6244735,-74.0066788
1,0,1,40.7011892,-73.8078807
0,3,4,40.879581,-73.8789913
2,1,0,40.740023,-74.0052902
0,3,4,40.8480183,-73.940437
0,3,4,40.8467819,-73.8552573
2,2,3,40.5903421,-74.0666242
1,0,1,40.7249598,-73.8275541
1,0,1,40.7205567,-73.7360269
0,1,0,40.7595273,-73.999242
2,2,2,40.5758082,-73.9921958
1,0,1,40.6668946,-73.8054526
2,2,2,40.5747517,-74.0017351
2,2,2,40.6280621,-74.0202788
0,1,0,40.7652244,-73.9316919
0,3,4,40.8408274,-73.9459579
1,0,1,40.7521997,-73.8123571
1,0,1,40.6839359,-73.8711869
2,1,0,40.7263974,-73.9861638
1,0,1,40.7715164,-73.7941607
1,0,1,40.7367523,-73.8776702
1,1,1,40.7122066,-73.8863759
2,1,2,40.6671803,-73.9507529
1,0,1,40.7426801,-73.8395099
0,3,4,40.8655117,-73.8596129
0,3,4,40.8337795,-73.8483147
1,0,1,40.6653874,-73.7449215
2,1,0,40.711218,-73.9404222
2,1,0,40.7200413,-74.0039178
0,3,4,40.843502,-73.9379834
1,0,1,40.7386227,-73.8507903
2,1,2,40.6785759,-73.9162995
1,0,1,40.7449776,-73.7486299
2,1,0,40.7271556,-74.0055454
2,2,2,40.6463789,-73.97084
2,1,0,40.7342946,-74.0071625
0,1,0,40.7384947,-73.9027329
0,3,4,40.8132333,-73.9090748
2,1,2,40.6595699,-73.9225011
2,2,2,40.6426233,-74.0198364
0,1,0,40.7923625,-73.9641744
2,1,2,40.6691474,-73.9897228
2,1,0,40.6977164,-73.967727
0,1,0,40.7458144,-74.0055325
2,2,2,40.588514,-73.9493455
1,0,1,40.7111226,-73.7789054
0,3,0,40.8107645,-73.9525902
1,0,1,40.6607052,-73.8412833
0,1,0,40.7490533,-73.9957485
1,0,1,40.666396,-73.7517593
0,1,0,40.7451158,-73.9806599
1,0,1,40.6859171,-73.8707035
0,3,4,40.8190153,-73.8480268
2,2,2,40.6394354,-74.0054588
0,1,0,40.7519917,-73.9312651
1,0,1,40.7619942,-73.7584818
1,0,1,40.6937268,-73.8447027
2,2,3,40.5468121,-74.1590003
2,2,3,40.5432612,-74.1973069
0,3,0,40.7786873,-73.91899
1,0,1,40.6855673,-73.8334215
0,3,4,40.8204372,-73.9362273
2,1,2,40.671645,-73.9625737
2,2,2,40.6268874,-73.945876
1,0,1,40.7897193,-73.8099943
2,1,0,40.7162809,-74.0045344
2,1,0,40.7255825,-73.9898692
2,1,2,40.6959634,-73.9640871
2,1,2,40.6814832,-73.9573511
2,1,0,40.7134676,-73.9985824
1,1,1,40.7289813,-73.8823749
2,2,2,40.606791,-73.9715056
2,1,2,40.6543162,-73.9221576
2,1,2,40.6798312,-73.9582932
1,0,1,40.758306,-73.8556084
0,3,4,40.8035936,-73.9197796
1,0,1,40.7284296,-73.7928398
2,1,2,40.6798312,-73.9582932
2,2,2,40.5836273,-73.9840615
2,1,2,40.6343671,-73.8888251
1,0,1,40.6855401,-73.8190313
0,3,4,40.8153057,-73.9436997
0,1,0,40.7578281,-73.9930696
0,1,0,40.7129023,-73.906077
0,1,0,40.7514416,-73.9760491
2,1,0,40.7177239,-73.9857652
2,2,3,40.5523565,-74.1331691
0,1,0,40.7647257,-73.9242523
0,3,4,40.8603808,-73.8888848
2,2,3,40.5676287,-74.1126115
1,0,1,40.7130206,-73.7914015
1,0,1,40.7366243,-73.8364199
2,2,3,40.6091517,-74.1498667
2,2,3,40.644811,-74.0959676
2,1,2,40.6451334,-73.9023131
1,0,1,40.6827535,-73.8204198
2,2,2,40.6043377,-74.0069109
2,2,3,40.5398978,-74.1610238
1,0,1,40.728233,-73.8331189
2,2,2,40.6094167,-73.9676868
2,1,2,40.6943343,-73.976982
0,1,0,40.766166,-73.9542464
1,0,1,40.7444742,-73.7129219
0,3,4,40.8985945,-73.8970899
0,3,4,40.8210655,-73.837884
2,1,0,40.7218388,-73.9744573
2,1,2,40.6617443,-73.9478338
0,1,0,40.7314171,-73.9172203
0,3,4,40.8137015,-73.8918311
0,3,4,40.8143573,-73.9406586
2,2,3,40.6204388,-74.1671933
1,0,1,40.7821423,-73.8248379
2,1,0,40.7193378,-73.9859127
2,1,2,40.6238737,-73.9354641
0,3,4,40.8312658,-73.8788443
2,1,0,40.7188655,-73.9748205
1,0,1,40.6909168,-73.7281786
1,0,1,40.6790147,-73.7586706
0,1,0,40.7688772,-73.9489716
0,3,4,40.8536861,-73.9305383
2,2,3,40.6271038,-74.1251333
1,0,1,40.7190565,-73.8331917
2,2,3,40.5728741,-74.1465933
1,0,1,40.7331298,-73.7830252
2,1,2,40.6504695,-73.9244216
2,2,3,40.5852674,-74.150444
0,1,0,40.7526874,-74.000527
1,0,1,40.7706968,-73.7403446
2,2,2,40.6005298,-73.9840184
1,0,1,40.7457894,-73.8309901
0,1,0,40.7428118,-73.9965789
0,3,4,40.876976,-73.8896598
2,2,2,40.5964127,-73.9847216
1,0,1,40.6661112,-73.8271079
0,3,4,40.8580925,-73.9019135
0,1,0,40.7642144,-73.9709581
1,0,1,40.7020103,-73.7585693
1,0,1,40.7598757,-73.7955612
1,0,1,40.6881494,-73.8488335
0,1,0,40.75658,-73.9297516
2,1,2,40.6870802,-73.913891
2,1,2,40.6895434,-73.9711421
2,2,2,40.6339615,-74.0147538
0,1,0,40.7394976,-73.9826643
0,3,4,40.824138,-73.8929487
2,1,0,40.7121648,-73.9590629
0,3,4,40.833787,-73.9403594
0,3,4,40.8198333,-73.8419299
0,3,4,40.8357943,-73.8505362
0,1,0,40.7517013,-73.9864003
2,1,2,40.6894078,-73.9139457
2,1,2,40.6631828,-73.9624487
0,3,4,40.8644625,-73.9189434
0,1,0,40.7611802,-73.9579029
1,0,1,40.734792,-73.7201515
0,3,0,40.8133899,-73.9562587
1,0,1,40.7295758,-73.8338215
0,3,4,40.8377173,-73.8455592
0,1,0,40.7547827,-73.9799352
2,1,2,40.679992,-74.0098066
1,0,1,40.7305588,-73.7849314
0,1,0,40.7446206,-74.0026922
0,3,4,40.8213594,-73.8891053
1,0,1,40.6936625,-73.8521639
2,2,3,40.6341657,-74.0751708
